"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","0","Appias indra","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Appias pandione","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Astictopterus jama","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"4","0","Athyma cama","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Athyma ranga","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Bibasis vasutana","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"8","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Euploea mulciber","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Eurema blanda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Hasora vitta","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Hebomoia glaucippe","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"11","0","Lamproptera curius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Lethe insana","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"15","0","Lethe syrcis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"5","0","Lethe verma","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Lethe vindhya","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Meandrusa sciron","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Melanitis leda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Mycalesis inopia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Neorina patria","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Neptis hylas","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Papilio helenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Parantica aglea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"6","0","Parantica melaneus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Parantica sita","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Parthenos sylvia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Pseudozizeeria maha","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"12","0","Ragadia crisilda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"3","0","Tirumala septentrionis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"10","0","Vindula erota","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"11","0","Ypthima baldus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"2","0","Ypthima imitans","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Zemeros flegyas","21.0833_105.1_T5_2006","T5","21.083300","105.100000","1","11","2006"
"1","0","Abisara fylla","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"2","0","Appias pandione","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"2","0","Athyma cama","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"3","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"4","0","Cirrochroa tyche","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Cyrestis thyodamas","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Danaus genutia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Dodona ouida","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Enispe euthymius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"6","0","Hasora vitta","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"2","0","Lethe insana","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"9","0","Lethe verma","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"3","0","Lethe vindhya","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"2","0","Melanitis leda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Mycalesis misenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Neope muirheadi","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"8","0","Neorina patria","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Papilio helenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"4","0","Papilio memnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Parantica swinhoei","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"1","0","Parasarpa dudu","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"15","0","Parnara sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"2","0","Prioneris thestylis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"2","0","Pseudozizeeria maha","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"31","0","Ragadia crisilda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"15","0","Stibochiona nicea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"2","0","Tirumala septentrionis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","18","9","2006"
"3","0","Argyreus hyperbius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Celaenorrhinus sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"4","0","Euploea mulciber","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Eurema hecabe","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Hasora vitta","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Heliophorus ila","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Lampides boeticus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Lamproptera curius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"5","0","Lethe verma","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Lethe vindhya","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Neope muirheadi","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Papilio helenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"3","0","Papilio memnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Papilio protenor","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Parantica melaneus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"3","0","Parantica sita","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Parnara sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Pieris canidia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Prioneris thestylis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Pseudozizeeria maha","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Sephisa chandrana","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"7","0","Stichophthalma howqua","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"1","0","Vindula erota","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Ypthima baldus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","6","2006"
"2","0","Appias albina","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Appias lyncida","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"3","0","Argyreus hyperbius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Astictopterus jama","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"2","0","Athyma cama","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Callenya sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"3","0","Catopsilia pomona","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"25","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Choaspes benjaminii","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Cirrochroa tyche","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Euploea midamus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"16","0","Euploea mulciber","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Hebomoia glaucippe","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"4","0","Heliophorus ila","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"2","0","Hypolimnas bolina","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"2","0","Lamproptera curius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Lethe verma","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Mycalesis misenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Notocrypta curvifascia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"2","0","Papilio dialis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"3","0","Papilio helenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"6","0","Papilio memnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Papilio paris","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Papilio polytes","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"6","0","Papilio protenor","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Parantica aglea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"3","0","Parantica melaneus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"5","0","Parasarpa dudu","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"5","0","Parnara sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Penthema darlisa","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"6","0","Prioneris thestylis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"34","0","Ragadia crisilda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"7","0","Stibochiona nicea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"2","0","Stichophthalma howqua","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"24","0","Tirumala septentrionis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"3","0","Troides helena","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"7","0","Vindula erota","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"3","0","Ypthima baldus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"1","0","Ypthima imitans","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","7","2006"
"3","0","Celastrina sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"1","0","Choaspes benjaminii","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"1","0","Cirrochroa tyche","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"1","0","Eurema hecabe","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"4","0","Hasora vitta","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"3","0","Lethe verma","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"1","0","Neope muirheadi","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"1","0","Papilio memnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"20","0","Parnara sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"4","0","Penthema darlisa","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"1","0","Potanthus sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"3","0","Ragadia crisilda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"2","0","Stibochiona nicea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"1","0","Stichophthalma howqua","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"3","0","Ypthima baldus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","19","8","2006"
"2","0","Abisara fylla","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"4","0","Appias albina","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"5","0","Argyreus hyperbius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"9","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"6","0","Euploea mulciber","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"2","0","Heliophorus ila","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"1","0","Hypolimnas bolina","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"2","0","Jamides bochus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"1","0","Lamproptera curius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"1","0","Lethe syrcis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"1","0","Melanitis leda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"2","0","Mycalesis inopia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"2","0","Mycalesis misenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"10","0","Papilio helenus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"7","0","Papilio memnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"2","0","Papilio protenor","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"5","0","Parantica aglea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"4","0","Parantica sita","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"1","0","Pelopidas sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"1","0","Pieris canidia","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"2","0","Prioneris thestylis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"4","0","Pseudozizeeria maha","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"6","0","Ragadia crisilda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"14","0","Stichophthalma howqua","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"3","0","Tirumala septentrionis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"2","0","Vindula erota","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"9","0","Ypthima baldus","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","6","2006"
"1","0","Appias albina","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"2","0","Argyreus hyperbius","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"9","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"5","0","Choaspes benjaminii","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Euploea mulciber","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"2","0","Lethe verma","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"3","0","Neptis radha","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"4","0","Papilio memnon","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Papilio paris","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Papilio protenor","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"3","0","Parasarpa dudu","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Parnara sp","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Prioneris thestylis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"13","0","Ragadia crisilda","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Stibochiona nicea","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Stichophthalma howqua","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Vindula erota","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","7","2006"
"1","0","Caltoris cahira","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","8","2006"
"1","0","Cethosia biblis","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","8","2006"
"6","0","Euploea mulciber","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","8","2006"
"1","0","Hasora vitta","21.0833_105.1_T5_2006","T5","21.083300","105.100000","20","8","2006"
